ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19715.1924,5651.607,0.0,0.0,30267.3177,9187.417,4241.9165,5100.892,9812.7847,0.0,3494.541,45083.964199999995,0.0,5675.7056,0.0,0.0,13217.151600000001,0.0,0.0,0.0,8883.973399999999,0.0,0.0,4128.573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5651.0244,0.0,1487.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11174.555,0.0,6555.81,0.0,19551.0997,0.0,0.0,0.0,0.0,0.0,0.0,18586.0409,0.0,3074.3726,8226.453300000001,0.0,0.0,0.0,3871.7148,3916.662,8865.721000000001,0.0,5172.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1926.3448,0.0,9713.1241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11275.7714,4548.611,4209.7725,0.0,14470.3576,0.0,3698.4604,4425.553,13724.5957,8038.6856,17250.2255,3228.75,4061.8032,8254.044,0.0,0.0,0.0,7823.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13710.0787,1120.426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5014.753,0.0,5369.3965,13118.6636,26498.260199999997,0.0,0.0,0.0,0.0,0.0,0.0,10395.067599999998,0.0,9738.2447,11391.7197,0.0,19212.0192,0.0,0.0,9596.9136,11366.548,0.0,0.0,0.0,0.0,0.0,2786.35,0.0,0.0,0.0,6704.5234,0.0,0.0,0.0,0.0,0.0,9161.483,6218.1386,7567.376200000001,2640.365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.9912,7312.134,0.0,0.0,92983.3354,0.0,0.0,0.0,0.0,0.0,5291.548,5728.808,3440.7727,15124.2957,0.0,0.0,7973.5356,4122.79,0.0,0.0,7946.763,0.0,14709.983,5488.298,0.0,3897.009,0.0,0.0,0.0,2412.734,21100.925499999998,0.0,0.0,0.0,0.0,0.0,4359.1052,3096.2324,25985.420499999997,1419.4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4253.79,4845.2974,0.0,0.0,0.0,0.0,0.0,0.0,6262.9976,4902.392,6106.3584,0.0,9783.7937,5135.7593,9006.4111,0.0,16721.720500000003,0.0,0.0,0.0,0.0,12542.268,6933.237,0.0,0.0,22544.827999999998,7070.939,0.0,0.0,0.0,19690.7943,0.0,0.0,10286.704099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101848.193,62079.7956,16566.404,19173.3436,72474.97,0.0,16327.739,43404.547,32156.856,68312.734,29446.613,0.0,69655.1,119077.899,165731.339,0.0,22152.008,0.0,0.0,0.0,76828.83,180097.33,0.0,0.0,8030.6714,67644.086,27367.865,0.0,25035.879,0.0,0.0,0.0,0.0,0.0,0.0,44906.344,11182.786,14572.1745,0.0,0.0,0.0,11407.035,25704.95,57462.82,0.0,10562.227,0.0,0.0,0.0,0.0,23360.822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104100.945,103570.21,383039.44,0.0,545157.77,0.0,0.0,0.0,466743.72,147435.12,238333.88,801035.725,130105.92,317401.78,363676.64,412854.8,458049.44,697256.51,180628.53,829427.86,136744.05,257228.67,2495524.3,1856727.5,233409.84000000003,212790.8,1073343.97,387254.49,722091.584,323725.78,92961.836,380483.564,540808.13,184483.09000000003,0.0,0.0,63545.797,111668.602,28922.768,298079.82,107898.68599999999,67382.45,0.0,199003.152,658994.536,0.0,0.0,45968.21,0.0,0.0,65312.28,0.0,56031.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753855.54,0.0,0.0,0.0,438002.34,0.0,0.0,0.0,0.0,0.0,2776686.6,0.0,0.0,384180.44,219098.78,1615328.96,2497878.2,0.0,303205.10099999997,609797.44,1225357.5,2348828.0,2797184.58,5016681.12,987873.7,3794866.3,2360205.01,2811442.46,0.0,781904.4099999999,1659400.48,1402134.17,100675.69,242800.36,765435.94,0.0,103657.31,331054.0,153476.64,1395093.2999999998,176651.69,125912.56,590198.45,211578.86,0.0,164786.05,0.0,545268.06,0.0,0.0,0.0,0.0,78428.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
