ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39457.051,0.0,123305.452,0.0,854618.621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13153.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16617.215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11011.016,0.0,336110.988,0.0,1141404.4819999998,0.0,0.0,0.0,0.0,0.0,17461.43,0.0,0.0,30874.514,0.0,13741.199,0.0,17901.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177927.876,0.0,1643282.435,14122.719,0.0,0.0,30372.057999999997,0.0,0.0,0.0,0.0,46041.987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8791.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10898.149,19295.271,11169.274,30751.8825,47127.094000000005,0.0,33257.925,28363.984000000004,83035.592,0.0,58980.955,0.0,31065.18,69640.744,0.0,28981.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17225.11,0.0,9009.986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14903.8725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19959.047,342459.653,157690.787,58570.728,539004.916,57583.723,45219.459,0.0,46454.909,854147.1609999998,181686.838,0.0,77454.413,0.0,193942.01,152004.428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13281.46,0.0,0.0,0.0,0.0,0.0,0.0,89463.44900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56619.744,7960.984,0.0,0.0,0.0,0.0,0.0,0.0,14455.205,7221.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89252.592,118803.53400000001,175214.963,18863.26,182373.351,0.0,36754.279,0.0,218427.34500000003,701747.6399999999,227931.56300000002,0.0,266473.20300000004,10104.134,230459.55,118173.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52814.654,0.0,0.0,0.0,0.0,37574.617,0.0,161719.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55012.806,17672.4315,0.0,0.0,0.0,0.0,0.0,0.0,3371.6755,5669.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14912.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25703.293,15996.115,0.0,70902.897,102984.08,77565.608,0.0,1456974.833,247534.7704,168755.82700000002,0.0,226922.565,19518.318,251647.065,76039.864,0.0,6864.658,0.0,0.0,21706.418,0.0,0.0,44409.195,0.0,0.0,15462.683,0.0,0.0,0.0,69912.375,0.0,0.0,19727.631,0.0,0.0,0.0,0.0,0.0,24107.046000000002,14527.850999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18127.82,32775.853,44288.193,62089.64,95022.602,0.0,648120.3,144550.53,1675592.5670000003,170609.056,64762.73,29869.855,0.0,37721.301,0.0,20681.47,0.0,64472.775,26406.723,24478.285,19858.385,22808.01,0.0,0.0,0.0,20182.812,191137.2,23919.86,0.0,0.0,12154.552,0.0,0.0,12960.749,0.0,0.0,8102.529,0.0,0.0,0.0,0.0,10053.076,0.0,0.0,0.0,11576.752,0.0,12332.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91599.617,0.0,484555.119,0.0,1086627.6,950571.863,225759.61,0.0,5483.512,0.0,0.0,0.0,64668.797,25068.738,511835.62,0.0,160044.816,134127.053,47483.66499999999,125910.97399999999,0.001,21656.81,0.0,344459.30700000003,233032.93799999997,77010.244,200216.419,199848.757,25653.791,0.0,144595.404,389432.94,11078.08,33658.028999999995,9968.779,9183.977,16007.038,35260.613,0.0,0.0,14191.666,0.0,12957.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
