ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0,1000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14137.605800000001,35160.6507,0.0,24471.2619,3794.1223,0.0,9105.8373,13937.280999999999,8010.708,16730.0283,6436.3667,11133.589,4811.999,0.0,3911.9849,3854.4653,0.0,0.0,3746.7288,0.0,3522.9082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3486.1765,4920.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3831.5999,0.0,7149.3525,27041.7626,0.0,7819.287899999999,5298.8916,3347.0583,0.0,7712.4205,4562.9604,3510.2126,18818.07,3184.5427,4795.416,2783.9841,4214.819,9589.813,0.0,9053.8638,0.0,12949.300900000002,0.0,9230.089,0.0,0.0,4362.135,0.0,7842.969300000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7024.0371,8765.028,0.0,0.0,0.0,3363.5828,5912.2415,3273.3252,3659.737,6566.547,3370.407,4644.1245,12186.919699999999,8687.8796,7044.5737,3877.4082,2763.288,0.0,0.0,0.0,0.0,3258.9536,3096.6763,0.0,3488.3162,0.0,0.0,4827.584,8711.1983,0.0,0.0,0.0,5316.6562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2277.7795,3540.6416,0.0,2549.2293000000004,2635.6948,8402.888,2895.6982,3223.4966,0.0,0.0,7149.3445,0.0,6790.874,0.0,0.0,0.0,3216.6416,2560.6353,0.0,2815.9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.6472,0.0,0.0,16269.2831,4375.539,0.0,3857.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4621.0293,0.0,0.0,39424.6703,12670.880000000001,0.0,0.0,0.0,0.0,0.0,9483.007,0.0,5465.8027,3649.545,4411.688,6558.9097,8968.2194,25185.949,4044.9612,0.0,0.0,0.0,5225.9697,3591.6855,3767.7688,7828.29,4344.888,0.0,0.0,0.0,0.0,4146.279,0.0,10027.1137,0.0,0.0,0.0,0.0,0.0,0.0,2775.8584,0.0,0.0,2688.4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3264.7197,3895.845,0.0,0.0,29516.691699999996,8517.977,22717.379,12302.1733,16422.198,15242.13,0.0,12455.449,41470.5905,13430.707,0.0,7038.3276,10202.781,6373.857,4585.5923,0.0,0.0,6497.7476,0.0,5957.127,0.0,0.0,5302.9497,0.0,5603.009,5666.335,0.0,0.0,0.0,0.0,0.0,0.0,4345.2114,3730.1426,0.0,4130.2603,0.0,0.0,0.0,0.0,0.0,8302.851999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5889.022,10901.785,0.0,0.0,12496.291,51975.092,18211.286,55151.138,24674.031000000003,38039.024000000005,26581.229,26143.47,21513.5974,17932.43,43202.824,15471.465,11429.793,0.0,14212.285,0.0,17901.719,12809.269,0.0,47262.388999999996,29106.016000000003,0.0,21440.6884,0.0,0.0,24883.819,7272.9863,9504.947,672675.29,0.0,0.0,9576.776,0.0,13960.771,0.0,0.0,0.0,11938.825,11725.9311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9599.4795,0.0,43493.794,234900.789,0.0,12700.831,469063.12,0.0,119969.489,0.0,0.001,104350.611,63611.58,0.0,0.0,119814.79999999999,207779.215,103567.49300000002,0.0,1286992.871,25820.193,0.0,128713.06599999999,72470.70999999999,59496.92,173581.14,22028.7,150665.04,160845.901,64384.797,0.0,70656.591,72542.39499999999,0.0,76802.596,175538.973,100986.437,198239.13,26480.832,81536.62299999999,18389.225,0.0,0.0,47224.19,0.0,7893.056,0.0,60635.628,99113.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20182.652,271782.579,0.0,158898.025,0.0,0.0,0.0,434022.74,0.0,67873.03,649762.79,15824.609,799950.0839999999,404252.139,131785.88999999998,270556.076,123131.03,278345.984,277808.842,444791.71400000004,1435032.793,223626.49000000002,412908.16500000004,880162.0909999999,463400.92000000004,107456.61,1620375.037,766242.3,115313.184,901110.308,34578.062,63576.855,1059282.506,48688.958,50693.535,98029.63,28365.348,130870.56199999999,39736.256,248159.78,0.0,0.0,0.0,0.0,126172.489,10717.837,0.0,0.0,14729.453,0.0,0.0,11618.915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
