ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0,980.0,990.0,1000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199510.58,0.0,865831.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208159.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6961.6636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565013.038,0.0,2191658.9899999998,0.0,0.0,0.0,61505.324,0.0,0.0,0.0,0.0,121604.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72005.318,0.0,1329921.5699999998,18704.902,0.0,0.0,0.0,13017.895,14321.556,0.0,0.0,44335.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4313.4805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30548.064,151258.873,79763.476,94065.883,34929.59,78092.796,59161.087,55900.223,203828.02,313580.903,75291.36,147337.898,49337.47,360086.0,130355.312,0.0,66383.939,0.0,0.0,0.0,0.0,0.0,22826.518,0.0,0.0,0.0,0.0,111779.33799999999,0.0,471115.814,84557.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273007.6946,83506.424,20840.557,14665.7295,0.0,0.0,0.0,48030.288,12477.406,0.0,14574.796,0.0,0.0,0.0,0.0,0.0,38195.453,76558.86,0.0,0.0,0.0,0.0,0.0,0.0,51180.88,113788.969,27482.832,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455691.24100000004,0.0,159715.8,99953.258,564541.762,0.0,123409.863,105952.92199999999,61502.967000000004,850479.9199999999,205621.021,72365.603,94827.38399999999,68777.343,1596449.9559999998,210953.444,0.0,62649.528999999995,0.0,0.0,0.0,131775.603,23808.293,107108.563,82845.36,0.0,0.0,0.0,129457.788,0.0,572142.182,101140.09700000001,11551.339,0.0,11284.007,35016.67,0.0,17321.822,0.0,67302.511,203869.938,18325.986,0.0,0.0,0.0,19944.691,47665.537,103492.913,101942.796,54475.34,0.0,0.0,0.0,0.0,76123.47,124597.87,393476.951,37449.081,0.0,0.0,0.0,29046.46,107868.945,400979.01199999993,226162.796,71958.03899999999,25697.416,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101045.293,25507.902,0.0,0.0,479127.12,90732.47,47310.312,28329.7,70833.94,3033498.2,0.0,196168.271,73294.488,34081.633,260897.33399999997,692580.65,0.0,50354.434,0.0,63402.59,66608.73,0.0,39865.258,33684.09,0.0,57280.308999999994,0.0,0.0,109823.397,0.0,813891.6269999999,219827.67499999996,43375.644,23616.807,0.0,0.0,0.0,0.0,0.0,59899.509,339004.69700000004,22675.227,0.0,0.0,0.0,60448.818,161475.77,134277.58299999998,43413.913,22030.238400000002,0.0,0.0,0.0,0.0,13178.047,413812.34500000003,249902.64400000003,19071.966,0.0,0.0,0.0,0.0,123353.496,70526.075,146510.157,121308.20199999999,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67102.71,40420.254,329248.22,51463.27,33892.723,0.0,3495714.3819999998,444806.83999999997,56178.16,0.0,109891.785,332617.30700000003,110123.484,440718.39,61920.035,81722.87,87215.156,136871.02500000002,343968.374,277726.8,0.0,0.0,31639.57,92291.97200000001,23733.25,0.0,209332.175,0.0,249072.85,89246.289,13186.347,0.0,0.0,0.0,0.0,0.0,0.0,42376.82,146599.5,0.0,0.0,0.0,0.0,38396.507,0.0,40176.404,75948.487,9496.381,0.0,0.0,0.0,0.0,0.0,148229.199,145604.785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72292.712,22186.049,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850322.945,110845.47,7370676.5600000005,1863940.3,0.0,399427.70399999997,322783.17,0.0,125200.14,369820.57,153344.273,0.0,0.0,77812.2,0.0,46360.055,0.0,0.0,0.0,252604.89999999997,226621.64,0.0,70233.47,93514.535,130196.79800000001,57772.33,218604.881,0.0,221097.006,20674.277,0.0,0.0,0.0,0.0,0.0,45549.009999999995,0.0,0.0,123444.476,0.0,0.0,0.0,29727.965,27037.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15547.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103847.97,0.0,356628.12,2267352.281,0.0,0.0,1231585.8,166916.0,21313104.74,75335.02,225456.81,251195.03,90386.93,535334.855,1739061.37,152618.88,2414748.2139999997,323300.58999999997,0.0,523545.24,0.0,0.0,0.0,136768.973,59314.562,138125.86,125266.34,1016845.877,258516.42,127585.63,61390.95,1311931.793,0.0,443028.95999999996,0.0,70707.56,0.0,0.0,69925.223,37600.184,0.0,46613.867,0.0,0.0,0.0,0.0,15331.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
