ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24327.2864,22667.956599999998,13504.8677,4977.1807,4136.871,0.0,0.0,0.0,4468.606,0.0,0.0,53297.9638,0.0,38433.8482,0.0,0.0,0.0,0.0,0.0,0.0,12388.442299999999,12267.611499999999,4330.9165,0.0,4495.274,4291.2227,4376.1787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4917.0882,2620.8923,0.0,0.0,2694.5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12061.5011,10528.698,0.0,11107.7481,17938.5144,0.0,0.0,5202.9497,0.0,0.0,0.0,25567.8084,0.0,6407.311,0.0,4435.555,8395.724900000001,0.0,0.0,0.0,12258.6788,0.0,3781.3064,4140.7827,0.0,4140.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10683.7785,0.0,7640.5649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11412.5354,0.0,0.0,12720.8946,63170.2625,5844.863,0.0,4853.2114,0.0,0.0,22838.873,5478.9443,7702.4995,23198.7133,0.0,10217.5991,0.0,3907.0837,0.0,4051.7302,3683.1907,8040.1933,0.0,0.0,0.0,5899.522,0.0,0.0,0.0,0.0,5916.9629,2207.8958,0.0,0.0,0.0,0.0,6573.3682,2671.2244,5149.848,0.0,0.0,3148.5894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18630.1933,0.0,0.0,0.0,45608.62330000001,0.0,0.0,0.0,0.0,13921.064999999999,0.0,8574.4927,0.0,7053.1772,0.0,0.0,0.0,8184.2035000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22021.6117,25650.0178,0.0,0.0,0.0,38755.3381,3107.4568,0.0,2214.3574,0.0,0.0,8306.401,2488.3267,9435.0519,2018.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2087.2966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18450.6504,9482.032299999999,0.0,30880.286,0.0,10666.3154,0.0,0.0,11396.045,0.0,8878.9511,0.0,0.0,0.0,10958.007,9900.6272,3638.3032,0.0,0.0,4810.5703,0.0,0.0,13245.6094,0.0,27928.6239,5075.3833,0.0,0.0,5516.8632,13725.285199999998,0.0,0.0,29732.056399999998,3152.5488,0.0,8198.610799999999,0.0,5654.918900000001,0.0,5150.1844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.024,3529.058,4423.725,0.0,40909.720400000006,0.0,4933.4517,4483.5234,16124.912,0.0,0.0,5063.035,6502.8457,14512.433,5478.0005,7677.621,15739.843,15197.959,18135.490299999998,10239.172,0.0,16202.196,0.0,25714.29,43203.04,0.0,5343.52,38702.887,0.0,27404.838,22992.2977,10096.854,0.0,2858.4795,1675.0752,0.0,0.0,0.0,0.0,3114.906,0.0,0.0,3213.239,0.0,0.0,0.0,2407.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31577.718,7987.5728,0.0,12080.55,21913.094,0.0,28446.473,10868.741,42617.625,90617.28600000001,0.0,0.0,13034.404,0.0,36429.378,0.0,18760.613,228050.311,0.0,0.0,0.0,44982.82,0.0,49334.01,0.0,0.0,143910.533,201657.69,29322.283,0.0,0.0,0.0,0.0,0.0,5440.189,15949.867,31195.02,0.0,0.0,133186.534,6545.703,36488.906,7301.297,71167.954,37358.426,0.0,0.0,0.0,3200.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458024.5,315091.31,0.0,0.0,229512.17,221993.88,0.0,0.0,0.0,0.0,601217.13,334651.27,205808.97,204292.95,0.0,1010866.43,792056.1799999999,0.0,260787.3,1266043.6400000001,283608.03,226119.38,1763392.8199999998,5483121.21,1527046.04,3931745.88,668076.15,242085.61,628257.82,1843181.0250000001,111147.195,102463.336,108627.09,65614.54,1026923.5099999998,378155.88,0.0,1422247.952,89923.88,105039.67,0.0,178465.9,107946.43,85284.26,245317.27,580540.595,56632.195,0.0,60091.58,0.0,0.0,0.0,0.0,56158.562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222211.55,0.0,0.0,0.0,2266280.2,0.0,0.0,614065.75,622358.06,0.0,4496549.0,690381.86,449831.75,1732427.7999999998,0.0,2059961.1400000001,6040918.0,10840231.0,3395041.3900000006,8740562.36,1369319.9400000002,1843364.5,7271175.24,7840059.949999999,2729935.3,2714145.16,5101481.699999999,241884.73,1140841.98,3014626.65,2052731.07,906439.5,0.0,1128939.99,619382.06,3270866.5000000005,1874624.04,263784.89,160644.27,419041.04500000004,271200.34,97999.35,190001.78,0.0,0.0,0.0,153974.22,2259720.8,192991.36,0.0,0.0,0.0,741694.73,0.0,65332.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
