ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0,950.0,960.0,970.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10521.746599999999,23452.596,0.0,0.0,15755.791100000002,0.0,12943.3577,3998.194,25788.838,11612.206,8439.2857,25376.215399999997,0.0,0.0,0.0,3168.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15438.8122,0.0,0.0,4133.2734,11452.8482,3658.73,0.0,0.0,0.0,0.0,0.0,6365.8516,0.0,0.0,0.0,0.0,18892.8191,0.0,0.0,0.0,7744.4649,0.0,0.0,0.0,3272.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1341.6412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3573.4995,0.0,3419.2566,61154.54500000001,30863.555999999997,0.0,0.0,0.0,0.0,0.0,0.0,3475.1526,0.0,24905.8986,0.0,0.0,4564.6777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0228,3078.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14017.671699999999,0.0,0.0,3863.1143,0.0,0.0,0.0,8879.734799999998,3332.3728,17077.022100000002,3977.0957,0.0,17166.23,0.0,3469.1733,0.0,25221.036999999997,0.0,0.0,0.0,0.0,3486.8435,3310.291,0.0,0.0,0.0,18604.4005,0.0,0.0,0.0,0.0,0.0,4498.5146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6126.816,0.0,0.0,0.0,0.0,0.0,0.0,8162.5517,4865.002,11047.6316,10723.745,6022.334,8565.518,4110.5664,30952.825999999997,3474.5105,21896.994,0.0,0.0,27497.6495,0.0,16975.908499999998,12753.317700000001,0.0,0.0,0.0,57894.19500000001,0.0,2970.4072,6182.7089,2580.6323,0.0,5714.414,3807.296,10627.2523,2672.033,1780.4369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2285.4397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5536.511,0.0,17263.6944,0.0,0.0,9614.335,20039.707000000002,8426.784,0.0,48427.065,55410.48,5147.99,37039.746,0.0,21687.3075,0.0,26709.588,0.0,27550.098,39688.375,17434.695,18075.3133,4944.422,0.0,6871.616,0.0,0.0,0.0,26617.0507,0.0,2821.9592,15130.725999999999,0.0,0.0,0.0,0.0,20648.6949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4463.5073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59462.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88978.705,94986.06,23544.389,27904.744,87435.76,73133.484,0.0,30918.5,0.0,58447.496,60754.087,83366.16,0.0,172965.53999999998,124406.01000000001,90038.586,525942.497,90299.273,381361.446,0.0,24210.793,0.0,40563.61,0.0,174639.309,27524.39,0.0,46422.562,0.0,151999.979,113929.91,51817.582,0.0,14531.999,29349.613,18855.05,11355.072,0.0,7311.7056,0.0,9590.885,0.0,0.0,0.0,0.0,19652.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33447.477,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425783.75,165316.1,288142.1,150957.22,0.0,0.0,149597.33,273210.2,0.0,245811.1,224186.94,126740.125,621639.77,176823.72,267220.56,718607.05,203940.31,383110.611,707514.1799999999,1123609.71,7893726.81,7454343.17,585393.75,687366.12,2143284.58,583612.28,2169942.16,1209877.7799999998,916274.336,1113683.82,542265.4,0.0,0.0,737272.99,265222.154,0.0,2526948.4600000004,0.0,299227.18,78690.5,93273.2,65021.324,0.0,0.0,39448.5,0.0,78600.734,0.0,0.0,60841.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390844.94,0.0,240655.39,0.0,0.0,0.0,455777.28,0.0,7678181.23,10022722.5,3041845.0999999996,0.0,340893.7,598492.17,1380115.46,241082.1,332041.72,269289.94,2342366.27,885468.9500000001,1379439.6,5309021.4399999995,1722193.5999999999,3455577.5100000002,3113139.08,1121975.64,840255.6,412498.0,2112684.1799999997,540292.37,816050.96,1559205.75,1645106.4,585018.72,1150410.76,414093.22,2257609.34,0.0,416340.72,199665.539,467999.25999999995,265207.42,0.0,265943.47,81475.414,35260.824,0.0,163921.89,0.0,0.0,0.0,467833.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
