ID,0.0,10.0,20.0,30.0,40.0,50.0,60.0,70.0,80.0,90.0,100.0,110.0,120.0,130.0,140.0,150.0,160.0,170.0,180.0,190.0,200.0,210.0,220.0,230.0,240.0,250.0,260.0,270.0,280.0,290.0,300.0,310.0,320.0,330.0,340.0,350.0,360.0,370.0,380.0,390.0,400.0,410.0,420.0,430.0,440.0,450.0,460.0,470.0,480.0,490.0,500.0,510.0,520.0,530.0,540.0,550.0,560.0,570.0,580.0,590.0,600.0,610.0,620.0,630.0,640.0,650.0,660.0,670.0,680.0,690.0,700.0,710.0,720.0,730.0,740.0,750.0,760.0,770.0,780.0,790.0,800.0,810.0,820.0,830.0,840.0,850.0,860.0,870.0,880.0,890.0,900.0,910.0,920.0,930.0,940.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22597.6239,6194.2656,14296.2084,0.0,19121.398,0.0,8175.8413,0.0,5289.496,0.0,0.0,61819.77930000001,19061.562,0.0,3478.631,0.0,3763.2283,0.0,0.0,0.0,3447.2742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.3602,3490.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6883.3013,0.0,0.0,0.0,0.0,4912.306,4737.666,0.0,0.0,0.0,9943.17,3407.5571,0.0,3828.1382,0.0,11029.1754,0.0,0.0,0.0,0.0,0.0,0.0,4105.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4622.243399999999,4638.967,6741.8394,9127.448199999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2883.2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25861.1716,5053.847,0.0,0.0,0.0,0.0,0.0,9095.639,9655.9102,3529.9678,3384.5159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.992,0.0,3242.7625,0.0,3432.9263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0144,0.0,0.0,4158.7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.5602,2204.1028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15504.8955,12312.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4124.032,14585.223699999999,0.0,0.0,16162.7612,16518.2386,0.0,0.0,0.0,0.0,13571.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9584.8922,0.0,0.0,0.0,0.0,0.0,1820.0989,6902.9003999999995,6650.3257,3676.9130999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4046.8198,0.0,9405.516599999999,14104.9065,0.0,0.0,0.0,59675.79299999999,0.0,0.0,0.0,7824.4453,0.0,0.0,0.0,16173.1849,10148.7687,5198.5913,0.0,0.0,0.0,7533.8467,0.0,0.0,15243.434099999999,0.0,0.0,0.0,0.0,18831.6717,6357.5280999999995,0.0,0.0,0.0,0.0,0.0,10316.974,11448.7565,3961.8357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2182.0823,0.0,2539.5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37526.566900000005,32482.707500000004,0.0,6879.9624,0.0,35478.981,8584.826,22082.319,0.0,0.0,22977.347,12834.78,11427.0046,32199.027,10172.1392,0.0,5327.81,7010.5703,0.0,0.0,0.0,0.0,14033.5306,6726.5225,0.0,11089.1611,0.001,0.0,0.0,12921.021,0.0,0.0,0.0,3798.6804,0.0,2885.5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5257.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5043.218,0.0,0.0
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164206.995,46261.598,52629.996,44738.976,16320.7254,0.0,86412.73,0.0,107947.01,221095.68,0.0,99495.836,10014.073,115042.2,0.0,110200.266,31581.736,206688.23,217902.87099999998,0.0,174485.11500000002,90960.18,197146.69199999998,0.0,202693.452,231305.13,144426.52,75954.068,0.0,46336.863,0.0,0.0,25863.584,59848.68,7802.0454,0.0,0.0,0.0,0.0,0.0,50189.35,0.0,0.0,52256.59,0.0,0.0,0.0,0.0,6659.844999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192171.02,300826.38,135779.56,1507742.12,284857.25,482909.47,0.0,645082.78,276878.69999999995,1210173.6800000002,288500.66,677266.1,269958.1,0.0,169435.8,816051.22,453981.97,0.0,0.0,1214016.53,1404484.514,647661.47,1798868.6809999999,957663.4,0.0,319770.53,0.0,0.0,804350.13,1785646.0,183143.11,99166.2,0.0,473078.744,3478267.95,0.0,0.0,531665.1,0.0,193445.67,211832.81,0.0,77579.48,0.0,172373.86,954119.98,0.0,0.0,225336.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338855.34,0.0,0.0,0.0,3559380.1,885786.9,686943.5,1233566.9,0.0,0.0,1961543.65,0.0,0.0,0.0,3323408.4,8207064.3,2934707.2,2414095.2,0.0,2424467.9400000004,6198609.04,3381194.7,804440.56,1606988.0,661918.1,3670377.9,2791499.8,4249261.18,1835182.0,3183912.75,2136026.92,1259449.43,1290771.05,901159.5,2489656.04,4070334.8200000003,316882.82999999996,4276057.77,0.0,0.0,628711.25,1145224.53,911487.45,308294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1389263.1,0.0,176460.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
