,ID,plate,labels,batches,72_751,87_598,33_452,20_476,152_724,94_678,90_626,162_671,121_928,69_751,32_452,117_554,81_843,106_626,156_776,92_598,73_751,171_664,244_594,152_706,116_678,69_558,124_678,121_559,77_770,115_560,81_662,259_650,116_554,202_650,28_476,294_759,146_684,125_772,129_651,334_651,116_559,93_627,68_851,90_627,333_870,77_572,94_695,160_724,121_575,151_650,135_650,326_650,99_649,108_533,107_736,89_626,93_578,77_833,118_559,233_650,24_452,47_601,9_449,22_452,13_449,148_724,134_650,116_547,119_559,209_724,107_626,139_853,214_771,74_770,89_690,188_724,174_654,112_650,84_627,248_594,218_724,176_654,92_626,77_670,205_738,76_670,25_452,165_567,137_650,103_720,120_627,126_650,116_627,158_671,335_651,146_650,238_650,139_559,331_650,173_664,86_598,37_452,120_667,13_467,81_572,138_650,211_650,98_678,18_452,68_789,102_690,116_514,232_650,76_549,90_635,236_650,130_790,63_851,214_724,88_635,192_709,313_870,69_770,117_650,130_650,88_526,129_650,120_555,112_639,139_651,115_559,158_717,64_851,5_449,155_724,29_452,85_581,115_639,285_650,97_646,149_650,254_594,133_678,36_452,329_650,82_690,69_571,88_626,157_717,250_650,129_559,16_432,245_942,111_667,261_650,203_650,130_590,125_650,85_627,125_559,121_678,174_664,86_628,89_635,147_684,134_853,98_662,115_581,40_452,12_452,161_671,129_731,204_650,98_619,106_682,73_558,112_613,135_740,319_650,77_594,116_705,171_757,117_559,120_650,215_771,113_559,324_650,153_671,173_724,312_650,143_684,143_812,282_650,143_651,98_645,65_751,311_650,86_605,4_452,142_650,107_678,86_626,153_776,189_790,260_650,213_724,275_709,249_594,61_549,266_650,154_671,80_572,192_699,95_626,127_618,70_843,21_432,82_626,203_738,192_790,118_627,330_650,179_724,157_667,138_853,20_452,68_751,202_738,145_650,246_594,234_650,107_667,161_724,112_533,252_594,320_650,139_684,148_684,112_640,246_942,262_650,116_598,112_667,147_650,124_559,223_650,76_572,255_650,120_651,72_549,80_721,81_690,84_635,134_678,84_626,134_790,124_650,80_626,78_626,122_928,122_650,122_575,77_626,125_641,138_600,84_662,76_770,138_651,121_652,121_650,121_639,85_572,138_654,85_578,84_605,80_662,130_615,130_731,81_627,121_540,81_721,130_651,82_526,82_572,82_578,129_618,130_678,126_651,84_594,82_627,81_626,131_650,126_618,83_627,125_678,133_790,125_671,134_600,250_594,85_690,85_605,109_533,93_626,94_626,94_627,112_560,112_559,112_547,112_514,111_677,94_635,111_640,111_560,111_559,111_533,110_533,108_678,85_626,108_626,94_691,95_501,107_682,107_632,95_639,107_613,107_533,98_591,98_626,98_690,103_712,102_721,102_716,113_514,93_598,114_533,114_559,85_628,120_559,85_629,120_554,85_635,119_554,139_573,118_554,117_667,85_819,117_598,86_627,86_635,117_533,86_819,87_626,116_676,87_635,89_598,89_627,89_628,116_533,8_452,115_705,90_690,91_598,91_626,91_635,115_533,76_626,73_549,139_600,17_452,265_650,211_724,267_650,268_650,269_650,208_724,206_738,206_685,206_650,270_650,205_650,205_623,273_650,277_650,198_849,198_650,197_849,193_849,193_724,193_723,192_724,278_650,190_724,18_494,279_616,310_650,189_724,312_870,188_709,264_823,214_796,264_650,224_724,251_594,24_434,251_898,247_594,246_650,245_594,253_594,242_650,254_705,237_650,256_594,25_432,227_650,223_724,216_650,222_650,220_771,220_650,220_568,21_476,21_452,21_434,219_771,219_650,263_650,218_650,217_724,216_771,180_580,316_650,139_650,175_724,150_650,149_671,69_549,148_776,69_843,148_706,148_671,148_650,147_724,70_549,144_650,72_558,72_770,72_843,143_650,143_573,142_684,24_476,142_573,141_650,140_651,140_650,73_670,13_452,73_770,73_843,139_740,139_693,139_655,152_671,68_549,67_751,335_650,174_820,325_650,327_650,328_650,173_650,333_650,170_757,16_452,334_650,167_671,165_971,334_870,163_671,44_601,152_776,161_654,161_639,5_452,60_571,157_776,61_851,64_549,156_671,155_776,64_789,154_776,65_571,65_851,9_452
0,20220124_blk_p1_01,1,blk,0,0.0,0.0,11.29,9.69,0.0,0.0,12.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.92,11.31,0.0,0.0,14.46,12.88,0.0,13.33,0.0,0.0,0.0,10.97,0.0,0.0,0.0,0.0,0.0,0.0,12.83,12.21,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,9.54,0.0,0.0,0.0,14.03,0.0,11.6,0.0,0.0,11.23,0.0,8.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,12.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,0.0,0.0,0.0,0.0,0.0,11.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,0.0,0.0,0.0,12.98,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,16.04,0.0,11.53,14.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,0.0,0.0,13.08,0.0,0.0,12.54,17.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.17,14.17,0.0,0.0,13.52,0.0,0.0,14.76,0.0,16.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,0.0,0.0,0.0,15.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,15.64,14.07,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,0.0,0.0,11.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.71,0.0,0.0,13.06,0.0,0.0,0.0,12.96,11.67,0.0,0.0,0.0,0.0,13.13,12.25,11.32,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,16.09,12.43,0.0,0.0,0.0,0.0,0.0,15.92,18.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77,15.28,0.0,0.0,16.15,0.0,0.0,0.0,13.79,0.0,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,11.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,10.61,12.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,12.86,0.0,0.0,0.0,0.0,14.03,0.0,0.0,0.0,0.0,12.73,0.0,0.0,8.41,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,13.5,0.0,0.0,14.91,0.0,0.0,14.83,14.41,12.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,0.0,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68,0.0,9.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0
1,20220124_blk_p1_02,1,blk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0.0,0.0,0.0,0.0,0.0,0.0,11.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,10.21,8.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,0.0,9.69,0.0,0.0,12.93,0.0,0.0,0.0,13.48,0.0,0.0,14.85,0.0,0.0,9.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.63,0.0,13.1,0.0,14.87,15.34,13.52,0.0,0.0,0.0,0.0,12.73,0.0,13.61,12.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,0.0,13.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,0.0,0.0,0.0,0.0,0.0,0.0,11.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,0.0,0.0,0.0,0.0,0.0,0.0,12.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.69,0.0,0.0,0.0,0.0,0.0,15.12,0.0,0.0,0.0,0.0,0.0,11.89,13.83,0.0,0.0,0.0,9.77,0.0,0.0,13.24,0.0,13.51,0.0,0.0,0.0,0.0,13.11,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,14.03,12.97,14.16,0.0,0.0,14.0,0.0,9.26,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,0.0,0.0,0.0,8.54,0.0,0.0
2,20220124_blk_p1_03,1,blk,0,0.0,0.0,0.0,0.0,0.0,14.38,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,13.1,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87,0.0,0.0,0.0,0.0,9.49,0.0,0.0,9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,12.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,0.0,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,0.0,0.0,0.0,0.0,16.29,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,16.01,9.41,0.0,0.0,0.0,14.62,0.0,0.0,0.0,0.0,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.19,0.0,0.0,0.0,0.0,0.0,13.07,0.0,0.0,0.0,0.0,0.0,0.0,12.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.03,0.0,13.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,0.0,0.0,13.23,0.0,0.0,17.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.59,0.0,0.0,0.0,0.0,14.37,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.37,0.0,0.0,0.0,0.0,9.58,0.0,13.07,0.0,0.0,0.0,0.0,0.0,13.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.17,0.0,0.0,0.0,0.0,16.79,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.0,0.0,14.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.56,0.0,0.0,0.0,10.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,0.0,0.0,0.0,12.41,0.0,0.0,0.0,0.0,11.67,0.0,0.0
3,20220124_blk_p1_04,1,blk,0,0.0,0.0,0.0,0.0,0.0,0.0,13.23,0.0,12.51,0.0,0.0,14.71,0.0,0.0,0.0,0.0,0.0,0.0,14.62,0.0,13.66,11.73,13.59,0.0,0.0,0.0,0.0,12.92,0.0,0.0,8.48,0.0,0.0,0.0,13.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.56,0.0,0.0,0.0,10.06,0.0,0.0,0.0,0.0,0.0,11.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,0.0,13.76,0.0,0.0,0.0,0.0,0.0,0.0,11.17,0.0,0.0,9.9,17.93,0.0,0.0,0.0,0.0,15.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,11.56,0.0,0.0,0.0,0.0,0.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,14.78,0.0,0.0,0.0,0.0,0.0,0.0,13.92,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,15.32,0.0,9.42,9.84,11.78,9.55,0.0,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0,13.87,0.0,0.0,0.0,14.2,0.0,11.5,0.0,0.0,0.0,0.0,8.26,0.0,0.0,0.0,13.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,13.14,0.0,0.0,11.9,14.54,10.38,12.8,0.0,11.02,13.65,0.0,0.0,0.0,0.0,0.0,0.0,12.17,0.0,14.12,0.0,14.58,0.0,0.0,0.0,12.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.0,0.0,0.0,0.0,15.97,0.0,0.0,12.51,14.13,0.0,0.0,0.0,12.81,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,12.81,0.0,0.0,0.0,13.79,0.0,0.0,0.0,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,0.0,0.0,0.0,13.9,0.0,0.0,0.0,0.0,12.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.83,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,17.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,0.0,0.0,0.0,0.0,15.56,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67,0.0,14.01,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,0.0,0.0,13.31,0.0,0.0,0.0,0.0,12.07,0.0,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.32,0.0,12.12,0.0,12.25,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11,13.81,0.0,12.53,0.0,16.83,0.0,0.0,0.0,0.0,0.0,16.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.0,0.0,0.0,11.79,0.0,10.54,0.0,0.0,0.0,13.84,0.0,0.0,0.0,0.0,0.0,13.34,0.0,11.92,13.46,0.0,0.0,0.0,13.68,0.0,0.0,0.0,0.0,0.0,15.35,14.44,12.95,0.0,0.0,9.29,0.0,0.0,14.83,0.0,0.0,0.0,0.0,12.55,10.34,0.0,0.0,14.61,10.34,0.0,0.0,9.87,0.0,11.26,0.0,0.0,0.0,0.0,13.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.14,8.99,0.0,10.08,9.73,10.06
4,20220124_blk_p1_05,1,blk,0,0.0,0.0,10.97,0.0,12.75,0.0,0.0,0.0,0.0,10.11,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,15.65,0.0,0.0,0.0,12.42,13.96,0.0,0.0,11.74,0.0,0.0,0.0,0.0,0.0,0.0,12.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.68,0.0,0.0,9.84,0.0,16.03,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,12.85,0.0,0.0,0.0,13.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.81,0.0,0.0,0.0,13.36,0.0,0.0,11.09,0.0,19.3,15.31,0.0,0.0,0.0,0.0,0.0,0.0,14.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,8.61,12.06,0.0,0.0,0.0,11.4,0.0,13.78,0.0,12.71,13.24,0.0,0.0,0.0,0.0,13.14,0.0,0.0,12.93,0.0,0.0,0.0,0.0,0.0,9.04,12.8,11.01,0.0,0.0,0.0,0.0,0.0,13.97,0.0,0.0,0.0,0.0,0.0,10.99,13.72,0.0,0.0,0.0,11.62,0.0,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,13.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,15.54,10.05,0.0,0.0,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.81,0.0,0.0,0.0,0.0,0.0,12.55,0.0,0.0,0.0,0.0,0.0,15.11,0.0,9.57,0.0,0.0,0.0,10.96,0.0,0.0,0.0,13.81,13.17,0.0,0.0,12.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,11.54,0.0,0.0,13.6,0.0,0.0,0.0,12.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.93,0.0,0.0,0.0,0.0,11.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,13.36,0.0,0.0,0.0,0.0,0.0,0.0,16.48,14.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.32,0.0,0.0,0.0,0.0,0.0,15.11,0.0,0.0,0.0,0.0,0.0,0.0,13.58,12.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0,11.12,12.51,0.0,0.0,13.12,0.0,0.0,12.9,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,12.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.0,13.86,0.0,0.0,16.85,14.46,0.0,14.83,0.0,0.0,10.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.68,0.0,0.0,14.07,0.0,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,0.0,0.0,12.49,10.17,0.0,0.0,0.0,15.02,0.0,11.85,0.0,0.0,10.15,0.0,0.0,0.0,9.61,0.0,0.0,10.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,0.0,0.0,0.0,0.0,0.0,0.0
5,20220124_blk_p1_06,1,blk,0,0.0,0.0,10.92,0.0,0.0,0.0,15.19,12.82,0.0,11.08,0.0,14.19,0.0,0.0,0.0,0.0,0.0,14.62,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,11.93,0.0,0.0,14.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47,10.27,0.0,0.0,0.0,0.0,0.0,12.26,12.76,0.0,0.0,0.0,0.0,0.0,7.58,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.17,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95,13.26,0.0,0.0,0.0,13.42,0.0,13.19,0.0,12.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,15.74,0.0,11.09,10.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09,0.0,0.0,0.0,0.0,0.0,13.11,12.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,0.0,0.0,0.0,11.75,0.0,0.0,17.2,0.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,0.0,0.0,0.0,0.0,14.62,0.0,0.0,0.0,0.0,0.0,16.39,0.0,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.47,0.0,13.17,16.04,12.71,0.0,0.0,13.7,0.0,0.0,13.19,0.0,0.0,0.0,13.4,0.0,12.78,0.0,14.71,0.0,0.0,12.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98,0.0,0.0,0.0,0.0,0.0,16.17,0.0,12.76,13.64,0.0,0.0,0.0,14.21,0.0,0.0,14.52,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,12.79,12.1,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,0.0,0.0,15.13,13.72,0.0,11.38,0.0,0.0,0.0,0.0,0.0,14.8,13.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,0.0,11.82,0.0,0.0,12.74,0.0,0.0,13.74,0.0,0.0,0.0,0.0,0.0,0.0,11.84,0.0,13.08,0.0,12.06,0.0,0.0,14.12,0.0,0.0,0.0,0.0,0.0,0.0,12.08,0.0,0.0,0.0,14.1,15.1,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,0.0,9.29,0.0,0.0,0.0,13.75,0.0,0.0,0.0,0.0,17.55,0.0,0.0,0.0,0.0,13.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.13,9.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,10.01
